hash_id,id,hn,sample_collection_date,date_of_submission,sex,species,submitted_sample,collect_method,vitek_id,bact_species,bact_genus,vet_read,vet_recommend,report_issued_date,filename,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,amikacin,amoxicillin/clavulanic acid,azithromycin,cefalexin,cefazolin,cefixime,cefovecin,cefpodoxime,ceftriaxone,chloramphenicol,clindamycin,doxycycline,enrofloxacin,fluconazole,fosfomycin,gentamicin,imipenem,marbofloxacin,metronidazole,minocycline,nitrofurantoin,piperacillin/tazobactam,polymyxin b,pradofloxacin,rifampicin,tetracycline,trimethoprim/sulfamethoxazole,vancomycin
8909185062460336317,GN_1350,6106581,2018-10-16,2018-10-16,male,cat,urine,void,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-10-19,6106581_19.10.2018_GN.docx,S,R,R,R,,I,I,I,R,,I,-,S,S,S,,S,R,,,,R,S,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-2454874955802733780,GN_947,6101830,2018-03-02,2018-03-02,male,dog,urine,cystocentesis,GN,proteus mirabilis,proteus,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-03-08,6101830_08.03.2018_GN.docx,S,S,S,S,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-863168994070084824,GN_1117,6107992,2018-05-30,2018-05-30,male,cat,urine,catheterization,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-06-05,6107992_05.06.2018_GN.docx,S,S,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,S,S,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4365002717831732510,GN_2935,6200604,2020-10-26,2020-10-26,female,cat,urine,cystocentesis,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-10-29,6200604_29.10.2020_GN_2020.docx,S,R,R,S,I,S,S,S,S,S,R,-,S,S,R,S,S,,,R,,S,,S,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1435681420890546591,GN_3262,6404716,2021-05-13,2021-05-13,female,dog,ub mucosa,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2021-05-19,6404716_19.05.2021_GN_2021.docx,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-125964688529928972,GN_2020,6205532,2019-04-27,2019-04-27,male,cat,open wound,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-05-07,6205532_07.05.2019_GN.docx,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-8596776303927618803,GN_734,6015397,2017-11-23,2017-11-23,male,dog,other,unknown,GN,pseudomonas aeruginosa,pseudomonas,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-12-07,6015397_07.12.2017_GN.docx,I,R,R,R,,R,R,S,,,I,,I,R,S,,R,S,S,,,R,S,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3434850924717919996,GN_2866,5920439,2021-04-05,2021-04-05,female,dog,other,unknown,GN,burkholderia cepacia,burkholderia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2021-04-09,5920439_09.04.2021_GN_2021.docx,R,,,,,R,,R,I,S,S,,R,R,S,,,,,,,R,,S,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-2312726712815920512,GN_278,5516409,2016-06-20,2016-06-23,unknown,dog,purulent,unknown,GN,escherichia coli,escherichia,อ.สพ.ญ.ดร.กมลทิพย์ ถึงรัตน์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-06-26,6_26_16_5516409.docx,S,R,R,R,,R,R,R,R,,R,+,R,R,R,,S,R,,,,R,I,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-84344654875111534,GN_1027,5520369,2018-05-06,2018-05-06,male,dog,urine,unknown,GN,burkholderia cepacia group,burkholderia,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-05-10,5520369_10.05.2018_GN.docx,R,,,,,,,,R,,R,,R,R,I,,,R,,,,R,R,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6986496040079898428,GN_634,6009824,2017-07-10,2017-07-10,unknown,cat,wound,unknown,GN,vibrio sp,vibrio,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-07-14,6009824_14.07.2017_GN_pending.docx,S,S,,S,,S,S,S,S,,R,,S,S,R,,S,S,,,,R,S,S,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-3046190779273410433,GN_2216,6210567,2019-08-13,2019-08-13,male,cat,abdominal cavity,unknown,GN,citrobacter koseri,citrobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-08-20,6210567_20.08.2019_GN.docx,S,S,,S,,S,S,S,S,,S,,S,S,S,,S,R,,,,S,S,S,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-9130301637339160056,GN_2044,6206031,2019-05-22,2019-05-22,male,dog,urine,catheterization,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-05-27,6206031_27.05.2019_GN.docx,S,S,R,S,,R,R,R,R,,R,+,R,S,R,,R,R,,,,R,I,R,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-8713195582737816315,GN_560,6005915,2017-04-26,2017-04-26,female,dog,urine,catheterization,GN,proteus mirabilis,proteus,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-05-01,6005915_01.05.2017_GN.docx,S,R,R,S,,R,S,S,R,,R,,R,,R,,R,R,,,,R,R,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1122280078211440415,GN_1140,6109253,2018-06-25,2018-06-25,male,dog,urine,unknown,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-06-29,6109253_29.06.2018_GN.docx,S,S,S,R,,S,S,S,S,,S,-,S,S,S,,S,S,,,,R,S,S,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
241761149558020578,GN_1028,5521423,2018-04-26,2018-04-26,male,dog,urine,catheterization,GN,escherichia coli,escherichia,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-05-01,5521423_01.05.2018_GN.docx,S,S,R,R,,S,S,S,S,,R,-,R,S,R,,S,R,,,,R,I,R,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-6540178031367987579,GN_199,5917349,2016-12-14,2016-12-14,male,dog,prostate,unknown,GN,achromobacter denitrificans,achromobacter,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-12-20,5917349_20.12.2016_GN.docx,R,S,R,R,,R,R,R,R,,I,,R,S,R,,R,S,,,,S,I,S,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-5506124474179321944,GN_1575,5600971,2019-11-21,2019-11-21,male,dog,urine,catheterization,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-11-28,5600971_28.11.2019_GN.docx,S,I,R,S,S,S,S,S,R,S,R,-,S,S,R,S,I,,,I,,S,,S,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-4990497233849085098,GN_1785,6104462,2019-02-25,2019-02-25,male,dog,urine,catheterization,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-03-01,6104462_01.03.2019_GN.docx,R,R,R,R,,R,R,R,R,,R,+,R,S,R,,R,R,,,,R,R,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
9071448550036833103,GN_2256,6211976,2019-09-12,2019-09-12,male,cat,open wound,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-09-17,6211976_17.09.2019_GN.docx,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-3704083876530467900,GN_687,6013004,2017-09-06,2017-09-06,male,cat,urine,unknown,GN,proteus mirabilis,proteus,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-09-11,6013004_11.09.2017_GN.docx,S,R,R,R,,S,R,I,R,,R,,S,,R,,R,R,,,,R,R,R,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6274289486138421492,GN_1369,6113804,2018-10-11,2018-10-11,male,dog,other,unknown,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-10-18,6113804_18.10.2018_GN.docx,S,S,S,S,,S,S,S,S,,R,-,S,S,R,,S,S,,,,S,S,S,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-7303969967029001195,GN_1385,6114552,2018-10-13,2018-10-13,male,cat,abdominal effusion,unknown,GN,morganella morganii ssp morganii,morganella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-10-19,6114552(Abdominocentesis)_19.10.2018_GN.docx,S,R,R,R,,,,S,S,,S,,S,,S,,R,S,,,,R,S,S,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1609025225073248980,GN_166,5915168,2016-09-24,2016-09-24,male,cat,wound,unknown,GN,escherichia coli,escherichia,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-09-29,5915168_29.09.2016_GN.docx,S,,R,R,,S,S,S,S,,I,-,S,S,S,,S,,,,,R,S,R,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2005012827090540483,GN_3254,6403840,2021-03-25,2021-03-25,male,dog,urine,cystocentesis,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2021-03-30,6403840_30.03.2021_GN_2021.docx,I,R,R,R,R,R,R,R,S,I,R,+,S,S,R,S,S,,,R,,R,,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
5901288062661605181,GN_1981,6204030,2019-03-27,2019-03-27,female,dog,urine,catheterization,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-04-02,6204030_02.04.2019_GN.docx,S,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1983375335560475735,GN_2363,6216073,2019-12-13,2019-12-13,female,cat,bite wound,unknown,GN,achromobacter denitrificans,achromobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-12-13,6216073_18.12.2019_GN.docx,R,,,,,,,,R,R,R,,R,S,R,,,,,,,R,,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
568154801554272731,GN_3085,6310030,2021-02-24,2021-02-24,female,dog,urine,catheterization,GN,proteus mirabilis,proteus,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2021-03-02,6310030_02.03.2021_GN_2021.docx,S,S,S,S,S,S,S,S,S,R,S,,S,I,S,S,R,,,S,,R,,S,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7236204794651301905,GN_2995,6303579,2020-10-19,2020-10-19,male,cat,urine,cystocentesis,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-10-22,6303579_22.10.2020_GN_2020.docx,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
1892842591352845034,GN_1986,6204317,2019-04-04,2019-04-04,male,dog,urine,catheterization,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-04-11,6204317_11.04.2019_GN.docx,I,R,R,R,,R,R,R,R,,R,-,I,S,R,,S,R,,,,R,I,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-4440708063646944635,GN_1823,6112940,2019-09-28,2019-09-28,female,dog,urine,cystocentesis,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-10-03,6112940_03.10.2019_GN.docx,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6335601145013540905,GN_2796,5517759,2020-10-16,2020-10-16,female,dog,urine,cystocentesis,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-10-21,5517759_21.10.2020_GN_2020.docx,S,S,R,R,R,S,S,S,S,I,R,-,R,S,R,S,S,,,R,,R,,R,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-3562931683277673369,GN_1914,6201193,2019-01-25,2019-01-25,male,cat,pleural effusion,unknown,GN,unknown,unknown,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-02-13,6201193_13.02.2019_GN.docx,,,,,,,,,,,,-,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8342246894593867615,GN_2653,5505926,2020-03-12,2020-03-12,female,dog,abscess,unknown,GN,burkholderia cepacia,burkholderia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-03-17,5505926_17.03.2020_GN_2020.docx,R,,,,,,,,R,S,R,,R,R,S,,,,,,,R,,S,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
